work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,Senior-Level,Full-Time,Machine Learning Engineer,85000,USD,85000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Science Manager,206000,USD,206000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Science Manager,175100,USD,175100,US,100,US,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,189650,USD,189650,US,0,US,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,164996,USD,164996,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,154000,USD,154000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,126000,USD,126000,US,100,US,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,200000,USD,200000,US,100,US,Large
2022,Senior-Level,Full-Time,Machine Learning Engineer,150000,USD,150000,US,100,US,Large
2022,Senior-Level,Full-Time,Analytics Engineer,135000,USD,135000,US,100,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,80000,GBP,98506,GB,0,GB,Medium
2022,Mid-Level,Full-Time,Data Engineer,60000,GBP,73880,GB,0,GB,Medium
2022,Senior-Level,Full-Time,Data Analyst,117000,USD,117000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,99450,USD,99450,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,200000,USD,200000,PR,100,PR,Medium
2022,Senior-Level,Full-Time,Data Engineer,135000,USD,135000,PR,100,PR,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,193900,USD,193900,US,0,US,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,129300,USD,129300,US,0,US,Medium
2022,Entry-Level,Full-Time,Machine Learning Engineer,45000,GBP,55410,GB,100,GB,Small
2022,Senior-Level,Full-Time,Data Analyst,70000,GBP,86193,GB,0,GB,Medium
2022,Senior-Level,Full-Time,Data Analyst,50000,GBP,61566,GB,0,GB,Medium
2022,Senior-Level,Full-Time,Data Analyst,175000,USD,175000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,130000,USD,130000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,188100,USD,188100,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,139860,USD,139860,US,0,US,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,248700,USD,248700,US,0,US,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,167100,USD,167100,US,0,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,450000,INR,5723,IN,100,IN,Small
2022,Mid-Level,Full-Time,BI Data Analyst,48000,EUR,50432,DE,100,DE,Small
2022,Senior-Level,Full-Time,Data Scientist,205000,USD,205000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Architect,141300,USD,141300,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Architect,102100,USD,102100,US,0,US,Medium
2022,Entry-Level,Full-Time,Data Analyst,50000,USD,50000,AR,100,AR,Large
2022,Entry-Level,Full-Time,Data Scientist,80000,EUR,84053,BE,100,BE,Large
2022,Mid-Level,Full-Time,Lead Data Scientist,50000,GBP,61566,GB,50,GB,Small
2022,Senior-Level,Full-Time,Data Architect,250000,USD,250000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Architect,63000,USD,63000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Science Manager,189500,USD,189500,US,100,US,Large
2022,Senior-Level,Full-Time,Data Science Manager,140100,USD,140100,US,100,US,Large
2022,Senior-Level,Full-Time,Data Engineer,177600,USD,177600,US,100,US,Large
2022,Senior-Level,Full-Time,Data Engineer,131300,USD,131300,US,100,US,Large
2022,Mid-Level,Full-Time,Data Engineer,24000,USD,24000,US,0,US,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,202900,USD,202900,US,100,US,Large
2022,Senior-Level,Full-Time,Data Engineer,115000,USD,115000,US,100,US,Medium
2022,Entry-Level,Full-Time,Machine Learning Engineer,115000,USD,115000,US,50,US,Large
2022,Mid-Level,Full-Time,Machine Learning Engineer,193900,USD,193900,US,0,US,Medium
2022,Mid-Level,Full-Time,Machine Learning Engineer,129300,USD,129300,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,140000,USD,140000,US,100,US,Large
2022,Mid-Level,Full-Time,Data Analyst,216200,USD,216200,US,0,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,144100,USD,144100,US,0,US,Medium
2022,Senior-Level,Full-Time,Machine Learning Scientist,216000,USD,216000,US,0,US,Medium
2022,Senior-Level,Full-Time,Machine Learning Scientist,144000,USD,144000,US,0,US,Medium
2022,Entry-Level,Full-Time,Data Analyst,150000,USD,150000,US,100,US,Large
2021,Entry-Level,Full-Time,Machine Learning Research Engineer,900000,INR,12171,IN,100,IN,Medium
2022,Mid-Level,Full-Time,Data Scientist,4200000,INR,53416,IN,100,ID,Large
2022,Entry-Level,Full-Time,Applied Data Scientist,50000,USD,50000,AT,50,AT,Medium
2021,Senior-Level,Full-Time,Cloud Data Architect,250000,USD,250000,US,50,US,Large
2022,Executive,Full-Time,Research Scientist,80000,EUR,84053,NL,0,NL,Large
2022,Mid-Level,Full-Time,Data Scientist,107000,GBP,131752,GB,100,GB,Medium
2022,Senior-Level,Full-Time,Analytics Engineer,48000,USD,48000,AR,100,US,Small
2022,Executive,Full-Time,Data Science Manager,260500,USD,260500,US,0,US,Medium
2022,Executive,Full-Time,Data Science Manager,175100,USD,175100,US,0,US,Medium
2022,Entry-Level,Full-Time,Data Analyst,55000,USD,55000,US,100,US,Small
2022,Mid-Level,Full-Time,Data Analyst,130000,USD,130000,US,100,US,Medium
2022,Senior-Level,Full-Time,Applied Machine Learning Scientist,73400,EUR,77119,FR,100,GB,Large
2022,Entry-Level,Full-Time,Data Scientist,49500,EUR,52008,BE,50,BE,Small
2022,Mid-Level,Freelance,Applied Machine Learning Scientist,2400000,INR,30523,IN,100,IN,Small
2022,Senior-Level,Full-Time,Data Engineer,206699,USD,206699,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,99100,USD,99100,US,0,US,Medium
2022,Mid-Level,Full-Time,Analytics Engineer,200000,USD,200000,US,0,US,Medium
2022,Mid-Level,Full-Time,Analytics Engineer,54000,USD,54000,US,0,US,Medium
2022,Entry-Level,Full-Time,Analytics Engineer,130000,USD,130000,US,50,US,Large
2022,Senior-Level,Full-Time,Data Engineer,100000,USD,100000,US,0,US,Large
2022,Senior-Level,Full-Time,Data Engineer,80000,USD,80000,US,0,US,Large
2022,Senior-Level,Full-Time,Data Scientist,100000,USD,100000,US,0,US,Large
2022,Senior-Level,Full-Time,Data Specialist,221300,USD,221300,US,100,US,Large
2022,Senior-Level,Full-Time,Data Specialist,148700,USD,148700,US,100,US,Large
2022,Entry-Level,Full-Time,Machine Learning Engineer,30000,USD,30000,GB,100,GB,Large
2022,Entry-Level,Full-Time,Data Analyst,27000,EUR,28368,FR,50,FR,Medium
2022,Mid-Level,Full-Time,Data Engineer,74000,GBP,91118,GB,0,GB,Medium
2022,Mid-Level,Full-Time,Data Engineer,50000,GBP,61566,GB,0,GB,Medium
2022,Mid-Level,Full-Time,Data Scientist,58000,EUR,60938,DE,100,DE,Small
2022,Senior-Level,Full-Time,Data Science Manager,249260,USD,249260,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Science Manager,185400,USD,185400,US,0,US,Medium
2022,Mid-Level,Full-Time,Data Scientist,65000,GBP,80036,GB,50,GB,Medium
2022,Senior-Level,Full-Time,Data Analyst,128875,USD,128875,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,93700,USD,93700,US,100,US,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,100000,USD,100000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,136260,USD,136260,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,109280,USD,109280,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,160000,USD,160000,US,100,US,Large
2022,Senior-Level,Full-Time,Data Scientist,92000,USD,92000,US,100,US,Large
2022,Mid-Level,Full-Time,Data Engineer,110000,GBP,135446,GB,0,GB,Medium
2022,Mid-Level,Full-Time,Data Engineer,85000,GBP,104663,GB,0,GB,Medium
2022,Entry-Level,Full-Time,Data Engineer,129000,USD,129000,US,100,US,Large
2022,Entry-Level,Full-Time,Data Engineer,86000,USD,86000,US,100,US,Large
2020,Entry-Level,Full-Time,Data Engineer,1000000,INR,13493,IN,100,IN,Large
2022,Senior-Level,Full-Time,Business Data Analyst,100000,USD,100000,US,100,US,Large
2022,Mid-Level,Full-Time,Data Scientist,25000,USD,25000,TR,50,TR,Medium
2022,Mid-Level,Full-Time,Data Analyst,90000,SGD,65257,SG,50,SG,Medium
2022,Mid-Level,Full-Time,AI Scientist,200000,USD,200000,US,100,US,Medium
2022,Entry-Level,Full-Time,Machine Learning Developer,180000,USD,180000,US,100,US,Large
2022,Mid-Level,Full-Time,Data Scientist,153000,USD,153000,US,100,US,Large
2022,Senior-Level,Full-Time,Data Analyst,150075,USD,150075,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,110925,USD,110925,US,100,US,Medium
2022,Mid-Level,Full-Time,Machine Learning Scientist,22800,USD,22800,EG,100,EG,Medium
2020,Entry-Level,Full-Time,Data Analyst,20000,EUR,22809,PT,100,PT,Medium
2022,Entry-Level,Full-Time,Data Analyst,15000,USD,15000,ID,0,ID,Large
2022,Senior-Level,Full-Time,Data Science Manager,193000,AUD,133766,AU,100,AU,Large
2022,Entry-Level,Full-Time,Machine Learning Engineer,83000,USD,83000,US,0,US,Large
2022,Senior-Level,Full-Time,Data Scientist,186000,USD,186000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,148800,USD,148800,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,112900,USD,112900,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,90320,USD,90320,US,0,US,Medium
2022,Senior-Level,Full-Time,ML Engineer,240000,USD,240000,US,0,US,Medium
2022,Senior-Level,Full-Time,ML Engineer,160000,USD,160000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Science Manager,300000,USD,300000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Science Manager,200000,USD,200000,US,100,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,62500,EUR,65666,DE,50,DE,Small
2022,Mid-Level,Full-Time,AI Scientist,200000,USD,200000,IN,100,US,Large
2022,Mid-Level,Full-Time,Machine Learning Engineer,95000,GBP,116976,GB,0,GB,Medium
2022,Mid-Level,Full-Time,Machine Learning Engineer,75000,GBP,92350,GB,0,GB,Medium
2022,Mid-Level,Full-Time,AI Scientist,120000,USD,120000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,112900,USD,112900,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,90320,USD,90320,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analytics Manager,145000,USD,145000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analytics Manager,105400,USD,105400,US,100,US,Medium
2020,Entry-Level,Full-Time,Data Scientist,43200,EUR,49268,DE,0,DE,Small
2022,Senior-Level,Full-Time,Data Scientist,215300,USD,215300,US,100,US,Large
2022,Senior-Level,Full-Time,Data Scientist,158200,USD,158200,US,100,US,Large
2022,Senior-Level,Full-Time,Data Engineer,209100,USD,209100,US,100,US,Large
2022,Senior-Level,Full-Time,Data Engineer,154600,USD,154600,US,100,US,Large
2022,Senior-Level,Full-Time,Data Analyst,115934,USD,115934,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,81666,USD,81666,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,155000,USD,155000,US,100,US,Medium
2022,Mid-Level,Full-Time,Machine Learning Engineer,80000,EUR,84053,FR,100,DE,Medium
2022,Senior-Level,Full-Time,Data Analyst,164000,USD,164000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,132000,USD,132000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,123000,USD,123000,US,100,US,Medium
2022,Mid-Level,Full-Time,ETL Developer,50000,EUR,52533,GR,0,GR,Medium
2022,Executive,Full-Time,Lead Data Engineer,150000,CAD,115222,CA,100,CA,Small
2022,Senior-Level,Full-Time,Data Engineer,165400,USD,165400,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,132320,USD,132320,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Architect,208775,USD,208775,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Architect,147800,USD,147800,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,136994,USD,136994,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,101570,USD,101570,US,100,US,Medium
2022,Executive,Full-Time,Head of Machine Learning,6000000,INR,76309,IN,50,IN,Large
2022,Entry-Level,Full-Time,Machine Learning Engineer,28500,GBP,35093,GB,100,GB,Large
2022,Senior-Level,Full-Time,Data Engineer,183600,USD,183600,US,100,US,Large
2022,Senior-Level,Full-Time,Data Engineer,100800,USD,100800,US,100,US,Large
2022,Mid-Level,Full-Time,Data Analyst,40000,GBP,49253,GB,100,GB,Medium
2022,Mid-Level,Full-Time,Data Analyst,30000,GBP,36940,GB,100,GB,Medium
2022,Mid-Level,Full-Time,Data Analyst,40000,EUR,42026,ES,100,ES,Medium
2022,Mid-Level,Full-Time,Data Analyst,30000,EUR,31520,ES,100,ES,Medium
2022,Mid-Level,Full-Time,Data Analyst,40000,EUR,42026,GR,100,GR,Medium
2022,Mid-Level,Full-Time,Data Analyst,30000,EUR,31520,GR,100,GR,Medium
2022,Senior-Level,Full-Time,Data Scientist,215300,USD,215300,US,0,US,Large
2022,Senior-Level,Full-Time,Data Scientist,140400,USD,140400,US,0,US,Large
2022,Mid-Level,Full-Time,Data Engineer,60000,EUR,63040,ES,100,ES,Medium
2022,Mid-Level,Full-Time,Data Engineer,45000,EUR,47280,ES,100,ES,Medium
2022,Senior-Level,Full-Time,Data Scientist,260000,USD,260000,US,100,US,Medium
2022,Mid-Level,Full-Time,Data Scientist,35000,GBP,43096,GB,0,GB,Medium
2022,Mid-Level,Full-Time,Data Engineer,60000,EUR,63040,GR,100,GR,Medium
2022,Mid-Level,Full-Time,Data Engineer,45000,EUR,47280,GR,100,GR,Medium
2022,Mid-Level,Full-Time,Data Engineer,45000,GBP,55410,GB,100,GB,Medium
2021,Mid-Level,Full-Time,Machine Learning Engineer,43200,EUR,51064,IT,50,IT,Large
2022,Senior-Level,Full-Time,Data Science Engineer,60000,USD,60000,AR,100,MX,Large
2022,Mid-Level,Full-Time,Data Engineer,82900,USD,82900,US,0,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,63900,USD,63900,US,0,US,Medium
2022,Mid-Level,Full-Time,Machine Learning Scientist,160000,USD,160000,US,100,US,Large
2022,Mid-Level,Full-Time,Machine Learning Scientist,112300,USD,112300,US,100,US,Large
2022,Mid-Level,Full-Time,Data Science Manager,241000,USD,241000,US,100,US,Medium
2022,Mid-Level,Full-Time,Data Science Manager,159000,USD,159000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,80000,USD,80000,US,0,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,58000,USD,58000,US,0,US,Small
2022,Senior-Level,Full-Time,Data Engineer,136000,USD,136000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,108800,USD,108800,US,0,US,Medium
2022,Executive,Full-Time,Data Engineer,242000,USD,242000,US,100,US,Medium
2022,Executive,Full-Time,Data Engineer,200000,USD,200000,US,100,US,Medium
2022,Mid-Level,Full-Time,Data Scientist,50000,GBP,61566,GB,0,GB,Medium
2022,Mid-Level,Full-Time,Data Scientist,30000,GBP,36940,GB,0,GB,Medium
2022,Mid-Level,Full-Time,Data Engineer,40000,GBP,49253,GB,0,GB,Medium
2022,Senior-Level,Full-Time,Data Scientist,165220,USD,165220,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,120160,USD,120160,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,124190,USD,124190,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,181940,USD,181940,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,132320,USD,132320,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,220110,USD,220110,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,160080,USD,160080,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,180000,USD,180000,US,0,US,Large
2022,Senior-Level,Full-Time,Data Scientist,120000,USD,120000,US,0,US,Large
2022,Mid-Level,Full-Time,Data Analyst,126500,USD,126500,US,0,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,106260,USD,106260,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,116000,USD,116000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,155000,USD,155000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,120600,USD,120600,US,100,US,Medium
2022,Mid-Level,Full-Time,Data Scientist,130000,USD,130000,US,0,US,Medium
2022,Mid-Level,Full-Time,Data Scientist,90000,USD,90000,US,0,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,170000,USD,170000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,102100,USD,102100,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,84900,USD,84900,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,136620,USD,136620,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,99360,USD,99360,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,90000,GBP,110820,GB,0,GB,Medium
2022,Senior-Level,Full-Time,Data Scientist,80000,GBP,98506,GB,0,GB,Medium
2022,Senior-Level,Full-Time,Data Scientist,146000,USD,146000,US,100,US,Medium
2022,Entry-Level,Full-Time,Data Engineer,35000,GBP,43096,GB,100,GB,Medium
2022,Executive,Full-Time,Data Analyst,130000,USD,130000,US,100,US,Medium
2022,Executive,Full-Time,Data Analyst,110000,USD,110000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,170000,USD,170000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Science Manager,161342,USD,161342,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Science Manager,137141,USD,137141,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,167000,USD,167000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,60000,GBP,73880,GB,0,GB,Medium
2022,Senior-Level,Full-Time,Data Engineer,50000,GBP,61566,GB,0,GB,Medium
2022,Senior-Level,Full-Time,Data Scientist,211500,USD,211500,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,138600,USD,138600,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Architect,192400,USD,192400,CA,100,CA,Medium
2022,Senior-Level,Full-Time,Data Architect,90700,USD,90700,CA,100,CA,Medium
2022,Senior-Level,Full-Time,Data Analyst,130000,USD,130000,CA,100,CA,Medium
2022,Senior-Level,Full-Time,Data Analyst,61300,USD,61300,CA,100,CA,Medium
2022,Senior-Level,Full-Time,Data Engineer,160000,USD,160000,US,0,US,Large
2022,Senior-Level,Full-Time,Data Engineer,113000,USD,113000,US,0,US,Large
2022,Senior-Level,Full-Time,Data Scientist,95550,USD,95550,US,0,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,167000,USD,167000,US,100,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,115500,USD,115500,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,243900,USD,243900,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,156600,USD,156600,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,136600,USD,136600,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,128875,USD,128875,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,93700,USD,93700,US,100,US,Medium
2022,Executive,Full-Time,Head of Data Science,224000,USD,224000,US,100,US,Medium
2022,Executive,Full-Time,Head of Data Science,167875,USD,167875,US,100,US,Medium
2022,Executive,Full-Time,Analytics Engineer,175000,USD,175000,US,100,US,Medium
2022,Executive,Full-Time,Analytics Engineer,135000,USD,135000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,205300,USD,205300,US,0,US,Large
2022,Senior-Level,Full-Time,Data Scientist,176000,USD,176000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,200100,USD,200100,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,70500,USD,70500,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,54000,USD,54000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,205300,USD,205300,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,140400,USD,140400,US,0,US,Medium
2022,Senior-Level,Full-Time,Analytics Engineer,205300,USD,205300,US,0,US,Medium
2022,Senior-Level,Full-Time,Analytics Engineer,184700,USD,184700,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,175100,USD,175100,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,140250,USD,140250,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,116150,USD,116150,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,99050,USD,99050,US,100,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,85000,USD,85000,CA,0,CA,Medium
2022,Mid-Level,Full-Time,Data Analyst,75000,USD,75000,CA,0,CA,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,214000,USD,214000,US,100,US,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,192600,USD,192600,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Architect,266400,USD,266400,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Architect,213120,USD,213120,US,100,US,Medium
2022,Mid-Level,Full-Time,Data Scientist,141300,USD,141300,US,0,US,Medium
2022,Mid-Level,Full-Time,Data Scientist,102100,USD,102100,US,0,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,206699,USD,206699,US,0,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,99100,USD,99100,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,110500,USD,110500,US,100,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,50000,GBP,61566,GB,0,GB,Medium
2022,Mid-Level,Full-Time,Data Analyst,35000,GBP,43096,GB,0,GB,Medium
2022,Senior-Level,Full-Time,Data Analyst,80000,USD,80000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,60000,USD,60000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,230000,USD,230000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analytics Manager,150260,USD,150260,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analytics Manager,109280,USD,109280,US,100,US,Medium
2022,Mid-Level,Full-Time,Data Scientist,160000,USD,160000,US,100,US,Medium
2022,Entry-Level,Full-Time,Data Analyst,67000,USD,67000,CA,0,CA,Medium
2022,Entry-Level,Full-Time,Data Analyst,52000,USD,52000,CA,0,CA,Medium
2022,Senior-Level,Full-Time,Data Analyst,129000,USD,129000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,69000,USD,69000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,25000,USD,25000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,126500,USD,126500,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,106260,USD,106260,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,220110,USD,220110,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,160080,USD,160080,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,105000,USD,105000,US,100,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,135000,USD,135000,US,100,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,50000,USD,50000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,220000,USD,220000,US,100,US,Medium
2022,Mid-Level,Full-Time,Data Scientist,140000,GBP,172386,GB,0,GB,Medium
2022,Mid-Level,Full-Time,Data Scientist,70000,GBP,86193,GB,0,GB,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,220000,USD,220000,US,100,US,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,120000,USD,120000,US,100,US,Medium
2022,Mid-Level,Full-Time,Data Scientist,200000,USD,200000,US,100,US,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,120000,USD,120000,AE,100,AE,Small
2022,Senior-Level,Full-Time,Machine Learning Engineer,65000,USD,65000,AE,100,AE,Small
2022,Executive,Full-Time,Data Engineer,324000,USD,324000,US,100,US,Medium
2022,Executive,Full-Time,Data Engineer,216000,USD,216000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,185100,USD,185100,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,104890,USD,104890,US,100,US,Medium
2022,Mid-Level,Full-Time,Machine Learning Developer,100000,CAD,76814,CA,100,CA,Medium
2020,Senior-Level,Full-Time,Machine Learning Manager,157000,CAD,117104,CA,50,CA,Large
2022,Executive,Full-Time,Director of Data Science,250000,CAD,192037,CA,50,CA,Large
2022,Mid-Level,Full-Time,Machine Learning Engineer,120000,USD,120000,US,100,US,Small
2022,Mid-Level,Full-Time,Business Data Analyst,1400000,INR,17805,IN,100,IN,Medium
2022,Mid-Level,Full-Time,Data Scientist,2400000,INR,30523,IN,100,IN,Large
2022,Mid-Level,Full-Time,Machine Learning Infrastructure Engineer,53000,EUR,55685,PT,50,PT,Large
2022,Mid-Level,Part-Time,Data Engineer,50000,EUR,52533,DE,50,DE,Large
2022,Entry-Level,Full-Time,Data Scientist,1400000,INR,17805,IN,100,IN,Medium
2022,Mid-Level,Full-Time,Applied Machine Learning Scientist,75000,USD,75000,BO,100,US,Large
2022,Mid-Level,Full-Time,Applied Data Scientist,157000,USD,157000,US,100,US,Large
2022,Mid-Level,Full-Time,Business Data Analyst,90000,CAD,69133,CA,50,CA,Large
2022,Entry-Level,Full-Time,Data Engineer,65000,USD,65000,US,100,US,Small
2022,Senior-Level,Full-Time,Machine Learning Engineer,65000,EUR,68293,IE,100,IE,Small
2021,Mid-Level,Full-Time,Data Scientist,109000,USD,109000,US,50,US,Large
2022,Mid-Level,Full-Time,Data Scientist,88000,CAD,67597,CA,100,CA,Medium
2022,Entry-Level,Full-Time,Computer Vision Engineer,10000,USD,10000,PT,100,LU,Medium
2022,Mid-Level,Full-Time,Data Analyst,20000,USD,20000,GR,100,GR,Small
2021,Senior-Level,Full-Time,Head of Data,87000,EUR,102839,SI,100,SI,Large
2022,Senior-Level,Full-Time,Head of Data,200000,USD,200000,MY,100,US,Medium
2022,Entry-Level,Full-Time,Data Scientist,66500,CAD,51081,CA,100,CA,Large
2022,Mid-Level,Full-Time,Machine Learning Engineer,121000,AUD,83864,AU,100,AU,Large
2022,Entry-Level,Full-Time,Data Scientist,40000,USD,40000,JP,100,MY,Large
2022,Mid-Level,Full-Time,Head of Data,30000,EUR,31520,EE,100,EE,Small
2022,Senior-Level,Full-Time,Machine Learning Engineer,57000,EUR,59888,NL,100,NL,Large
2020,Entry-Level,Full-Time,Data Engineer,48000,EUR,54742,PK,100,DE,Large
2022,Senior-Level,Full-Time,Research Scientist,85000,EUR,89306,FR,50,FR,Large
2022,Entry-Level,Full-Time,Data Scientist,120000,AUD,83171,AU,50,AU,Medium
2022,Senior-Level,Full-Time,Data Scientist,165000,USD,165000,US,100,US,Medium
2022,Mid-Level,Full-Time,Machine Learning Scientist,153000,USD,153000,US,50,US,Medium
